accuracy,loss,val_accuracy,val_loss,learning_rate
0.8798860311508179,1.2159377336502075,0.9091947078704834,0.34745410084724426,0.0010000000474974513
0.9383637309074402,0.2649611532688141,0.9430288672447205,0.23147691786289215,0.0010000000474974513
0.9433013796806335,0.21600374579429626,0.9431490302085876,0.20524822175502777,0.0010000000474974513
